data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,43979839,,51
2021,43979653,,51
2021,43979654,,51
2021,44398661,,51
2021,43979577,,51
2021,44398631,,51
2021,44398604,,51
2021,44989752,,51
2021,43979642,,9
2021,45742556,,51
2021,43979588,,51
2021,43979841,,51
2021,44398613,,51
2021,46149842,,51
2021,44398565,,51
2021,44398587,,51
2021,43979628,,51
2021,44989665,,3
2021,44989835,,51
2021,43979581,,51
2021,43979644,,51
2021,43979656,,51
2021,43979587,,51
2021,44989648,,9
2021,43979618,,51
2021,44989772,,51
2021,43979613,,51
2021,43979610,,52
2021,43979649,,9
2021,43979622,,9
2021,43979651,,51
2021,43979636,,51
2021,44989744,,3
2021,43979606,,51
2021,43979632,,51
2021,43979621,,51
2021,43979646,,9
2021,43979658,,51
2021,44398581,,51
2021,43979637,,51
2021,46149964,,4
2021,46149965,,4
2021,43979603,,4
2021,43979604,,4
2021,45742564,,3
2021,43979623,,51
2021,43979630,,51
2021,44989742,,9
2021,43979596,,51
2021,44989868,,3
2021,43979665,,51
2021,43979661,,51
2021,43979602,,51
2021,43979635,,9
2021,44989708,,3
2021,44989709,,3
2021,43979584,,51
2021,44989817,,51
2021,43979601,,51
2021,43979586,,51
2021,43979629,,51
2021,44989718,,51
2021,43979648,,51
2021,43979600,,51
2021,44398816,,51
2021,43979599,,51
2021,44398627,,51
2021,43979840,,51
2021,44989662,,51
2021,43979617,,51
2021,43979643,,51
2021,44989652,,51
2021,43979626,,51
2021,43979627,,51
2021,44648334,,9
2021,43979574,,51
2021,44989764,,51
2021,43979611,,51
2021,43979578,,51
2021,44989856,,51
2021,43979706,,51
2021,46149904,,51
2021,43979711,,51
2021,44989880,,3
2021,43979718,,51
2021,43979707,,51
2021,43979693,,51
2021,44398622,,51
2021,43979683,,9
2021,43979736,,51
2021,43979673,,51
2021,43979678,,9
2021,43979672,,51
2021,44647758,,51
2021,43979695,,51
2021,43979746,,51
2021,43979716,,9
2021,43979679,,51
2021,43979696,,51
2021,43979692,,51
2021,43979750,,51
2021,44647787,,51
2021,43979734,,1
2021,46149867,,51
2021,43979747,,51
2021,44989889,,9
2021,43979719,,51
2021,46149951,,51
2021,44989902,,3
2021,43979720,,51
2021,43979722,,51
2021,43979725,,51
2021,43979690,,51
2021,43979674,,51
2021,43979687,,51
2021,43979754,,51
2021,44989844,,9
2021,44398548,,51
2021,43979717,,51
2021,43979733,,51
2021,44398620,,51
2021,43979700,,9
2021,46149886,,51
2021,44647739,,51
2021,43979712,,3
2021,43979715,,51
2021,43979727,,52
2021,43979688,,51
2021,46149875,,51
2021,44989893,,51
2021,43979735,,51
2021,43979767,,51
2021,43979671,,51
2021,43979677,,52
2021,44398546,,52
2021,44989841,,51
2021,44398562,,51
2021,44989831,,3
2021,44989832,,3
2021,44989833,,3
2021,44989916,,51
2021,43979770,,51
2021,43979731,,51
2021,43979737,,51
2021,43979738,,51
2021,43979724,,51
2021,43979741,,51
2021,44647776,,51
2021,44398628,,52
2021,44989823,,3
2021,44989824,,3
2021,44989926,,51
2021,43979726,,51
2021,43979740,,51
2021,43979732,,51
2021,43979686,,3
2021,43979676,,51
2021,44398567,,51
2021,43979763,,9
2021,43979729,,51
2021,43979702,,51
2021,43979703,,51
2021,44989849,,5
2021,46149848,,51
2021,44989866,,51
2021,43979744,,51
2021,43979748,,51
2021,43979684,,51
2021,43979709,,51
2021,44989821,,51
2021,43979685,,51
2021,43979758,,3
2021,43979689,,51
2021,46149901,,51
2021,43979713,,51
2021,44398541,,51
2021,43979669,,51
2021,43979730,,51
2021,43979675,,51
2021,43979705,,51
2021,44398647,,51
2021,44398719,,9
2021,43979697,,3
2021,44398555,,51
2021,43979699,,51
2021,44398639,,51
2021,43979698,,51
2021,44398689,,51
2021,44398662,,51
2021,43979823,,9
2021,43979829,,51
2021,44398659,,9
2021,44989883,,3
2021,43979794,,51
2021,43979755,,51
2021,44989815,,51
2021,43979803,,51
2021,43979759,,51
2021,43979846,,9
2021,44989860,,7
2021,43979827,,51
2021,44989899,,3
2021,44989900,,3
2021,43979779,,51
2021,44398658,,3
2021,44398672,,9
2021,44989842,,51
2021,43979821,,51
2021,43979786,,9
2021,43979787,,51
2021,43979812,,9
2021,43979780,,51
2021,43979764,,51
2021,43979848,,51
2021,44398733,,51
2021,43979773,,51
2021,44398645,,51
2021,45742482,,51
2021,43979844,,51
2021,44989829,,51
2021,43979802,,51
2021,43979849,,51
2021,43979828,,51
2021,43979822,,51
2021,44647829,,51
2021,45742669,,51
2021,43979774,,52
2021,45742777,,51
2021,43979751,,51
2021,43979762,,51
2021,44398970,,51
2021,44989836,,3
2021,43979771,,51
2021,43979819,,51
2021,44398712,,51
2021,43979776,,51
2021,46149856,,51
2021,43979798,,51
2021,44989843,,3
2021,43979824,,51
2021,43979825,,51
2021,43979805,,9
2021,44398705,,51
2021,43979768,,51
2021,44989870,,51
2021,43979845,,9
2021,43979808,,51
2021,43979790,,51
2021,43979756,,51
2021,44989898,,9
2021,43979791,,51
2021,44398641,,51
2021,43979772,,9
2021,44398673,,9
2021,44398674,,9
2021,43979815,,51
2021,44989872,,3
2021,45742355,,51
2021,44398690,,51
2021,43979783,,3
2021,43979782,,51
2021,44989826,,51
2021,43979801,,51
2021,43979796,,51
2021,44398656,,51
2021,44398657,,51
2021,43979795,,51
2021,46149865,,51
2021,44398654,,51
2021,44398660,,3
2021,43979775,,51
2021,43979799,,51
2021,43979820,,52
2021,44398694,,51
2021,44989862,,4
2021,44989863,,3
2021,44647767,,51
2021,43979752,,51
2021,44989877,,51
2021,44398668,,51
2021,44398669,,9
2021,44989911,,51
2021,44398678,,51
2021,43979816,,51
2021,43979797,,51
2021,44398681,,51
2021,44989904,,3
2021,44989905,,3
2021,43979818,,9
2021,44989912,,9
2021,43979789,,51
2021,46149841,,51
2021,44989895,,51
2021,44989825,,3
2021,44398707,,51
2021,43979847,,3
2021,44989839,,52
2021,44398696,,51
2021,44989869,,51
2021,44398665,,51
2021,44398692,,51
2021,44398671,,51
2021,44648711,,51
2021,44398649,,51
2021,46149898,,51
2021,43979817,,51
2021,44398676,,51
2021,44398670,,51
2021,44989838,,51
2021,44398640,,51
2021,44398648,,51
2021,44989873,,3
2021,44989874,,3
2021,44398655,,51
2021,44398700,,51
2021,44398683,,51
2021,44398677,,51
2021,44989879,,4
2021,44989855,,3
2021,44398688,,51
2021,44398679,,52
2021,44398632,,51
2021,44989853,,51
2021,44398633,,51
2021,44398642,,51
2021,44398693,,9
2021,44398635,,51
2021,44398666,,51
2021,46149878,,51
2021,46149879,,51
2021,44398699,,51
2021,44398675,,51
2021,44398667,,51
2021,44398663,,51
2021,45742768,,51
2021,44398680,,51
2021,44398664,,51
2021,45742488,,51
2021,44398684,,51
2021,44398644,,51
2021,44398686,,51
2021,44398646,,52
2021,44989882,,51
2021,44398624,,51
2021,44398758,,51
2021,44989861,,3
2021,44398710,,51
2021,44398732,,51
2021,44989834,,51
2021,44398737,,51
2021,44398743,,51
2021,44398753,,51
2021,44398768,,3
2021,44398741,,51
2021,44398716,,51
2021,44398724,,51
2021,44398751,,51
2021,44398718,,51
2021,44398703,,51
2021,44989887,,3
2021,44398740,,3
2021,44398742,,51
2021,44399148,,51
2021,44399151,,51
2021,44398713,,51
2021,44399131,,51
2021,44398734,,51
2021,44398723,,51
2021,44398760,,51
2021,44398767,,51
2021,44398739,,51
2021,44398747,,51
2021,44398715,,51
2021,44398738,,51
2021,44398779,,51
2021,44398725,,51
2021,44989884,,3
2021,44989903,,51
2021,44398801,,53
2021,44398727,,51
2021,44398757,,52
2021,45742518,,51
2021,44398749,,9
2021,44398720,,51
2021,44398746,,51
2021,44399061,,51
2021,44989878,,52
2021,46149851,,51
2021,44398722,,51
2021,44398764,,51
2021,44398744,,51
2021,46149855,,51
2021,44398616,,51
2021,44398765,,51
2021,45742187,,9
2021,44399143,,3
2021,44398772,,51
2021,45742719,,3
2021,44398726,,51
2021,44398736,,51
2021,44398752,,51
2021,44398762,,51
2021,44398770,,52
2021,44989848,,51
2021,44989840,,51
2021,44398759,,51
2021,44398701,,51
2021,44398766,,51
2021,44398745,,51
2021,44398750,,51
2021,44989894,,51
2021,44398763,,51
2021,45742484,,3
2021,46149935,,51
2021,44989901,,51
2021,44398769,,51
2021,44398708,,51
2021,44398755,,51
2021,44398735,,51
2021,44398704,,51
2021,44398717,,51
2021,44398857,,51
2021,44989876,,9
2021,44399100,,51
2021,44989924,,51
2021,44399069,,51
2021,44398706,,51
2021,44989885,,51
2021,44989859,,51
2021,44398794,,51
2021,44989908,,51
2021,44989909,,51
2021,44989850,,3
2021,44398824,,51
2021,44398825,,51
2021,44398771,,51
2021,44398833,,51
2021,44989864,,3
2021,44648285,,9
2021,44648901,,3
2021,44398803,,51
2021,44398834,,9
2021,44398862,,51
2021,44989845,,3
2021,44398860,,51
2021,44398791,,51
2021,44398784,,51
2021,44398785,,51
2021,44398786,,51
2021,44398787,,3
2021,45742852,,51
2021,44398797,,51
2021,44398773,,51
2021,44647755,,51
2021,44399108,,51
2021,44398810,,51
2021,45742832,,51
2021,46149871,,51
2021,44989851,,51
2021,44989846,,51
2021,44398777,,51
2021,44398865,,51
2021,44398813,,51
2021,44398793,,3
2021,44989858,,9
2021,44398818,,51
2021,44398819,,52
2021,44398814,,51
2021,44989914,,3
2021,44398817,,51
2021,44398802,,51
2021,44398866,,9
2021,44398795,,51
2021,44398789,,9
2021,44398850,,9
2021,44398774,,51
2021,44989906,,3
2021,46149876,,51
2021,44398811,,51
2021,46149890,,51
2021,44398775,,3
2021,44398841,,51
2021,44398835,,51
2021,44398792,,51
2021,44398859,,51
2021,44398856,,51
2021,44398827,,51
2021,44398788,,51
2021,44398836,,51
2021,44398780,,51
2021,44399114,,51
2021,44398861,,51
2021,44989910,,52
2021,46149852,,51
2021,44398831,,51
2021,44398842,,51
2021,46149931,,51
2021,44398846,,51
2021,44989865,,3
2021,44989865,,7
2021,44398847,,51
2021,44398812,,51
2021,44398821,,51
2021,44398838,,9
2021,44648538,,51
2021,44398809,,3
2021,46149954,,51
2021,44398822,,51
2021,44989830,,3
2021,44398863,,51
2021,44989867,,51
2021,44398815,,51
2021,44398800,,51
2021,44398820,,51
2021,44398790,,9
2021,44398839,,51
2021,44398840,,51
2021,44647720,,51
2021,44398799,,51
2021,44989857,,51
2021,44989886,,51
2021,44398904,,51
2021,44647713,,51
2021,44398864,,51
2021,44398921,,51
2021,44398996,,51
2021,44398891,,9
2021,44398899,,3
2021,44398892,,51
2021,44398908,,51
2021,44398872,,9
2021,44398885,,51
2021,44647724,,51
2021,44989881,,3
2021,44398894,,9
2021,44398972,,51
2021,44398881,,51
2021,44398867,,51
2021,44398890,,51
2021,44398896,,51
2021,44398878,,9
2021,45742806,,51
2021,44398922,,51
2021,44398901,,9
2021,44989890,,51
2021,44989891,,51
2021,44398985,,51
2021,44398900,,51
2021,44398918,,9
2021,44398903,,51
2021,44399015,,51
2021,44989939,,51
2021,44398916,,51
2021,44398947,,51
2021,44398914,,51
2021,44398923,,51
2021,44989852,,4
2021,44398895,,51
2021,44398909,,9
2021,44398920,,51
2021,44989970,,51
2021,44647799,,51
2021,44647789,,51
2021,44398936,,51
2021,44398886,,51
2021,44398853,,3
2021,44398870,,51
2021,44398910,,51
2021,44398946,,51
2021,44398912,,51
2021,44398876,,51
2021,44989984,,51
2021,44398854,,51
2021,44398902,,52
2021,44398905,,51
2021,44398897,,51
2021,44989922,,51
2021,44398937,,51
2021,44398882,,51
2021,44398883,,52
2021,46149924,,51
2021,44398851,,51
2021,44398852,,51
2021,44398982,,9
2021,44398906,,3
2021,44398907,,3
2021,44398871,,3
2021,44989965,,51
2021,44989921,,51
2021,44398898,,51
2021,44398915,,51
2021,44398925,,9
2021,44989954,,4
2021,44398879,,51
2021,45742937,,51
2021,45743174,,51
2021,45743083,,51
2021,44398855,,9
2021,45743231,,3
2021,44398984,,51
2021,44398884,,51
2021,44989971,,3
2021,45743240,,3
2021,44398875,,51
2021,46149920,,51
2021,44399017,,51
2021,44398992,,51
2021,44398948,,51
2021,44398981,,3
2021,44398943,,5
2021,44398942,,51
2021,44398911,,3
2021,44399010,,51
2021,44398966,,51
2021,44399008,,51
2021,44399046,,51
2021,44398957,,3
2021,46149845,,51
2021,44398932,,3
2021,44989955,,3
2021,44398964,,51
2021,44647779,,51
2021,44647756,,51
2021,44647764,,51
2021,44647753,,51
2021,44989976,,51
2021,44647765,,51
2021,44398967,,9
2021,44989928,,51
2021,44399027,,51
2021,44398950,,51
2021,44398980,,51
2021,44398997,,51
2021,44989948,,3
2021,44398944,,51
2021,44399013,,51
2021,44399007,,51
2021,44399256,,9
2021,44399025,,3
2021,44399026,,3
2021,44398924,,51
2021,44990202,,51
2021,44398962,,52
2021,44399018,,51
2021,44399042,,51
2021,44399016,,51
2021,44398990,,51
2021,44399001,,51
2021,46149953,,51
2021,44398929,,51
2021,44398977,,51
2021,44989969,,3
2021,44989956,,51
2021,44398973,,9
2021,44989915,,51
2021,44647737,,51
2021,44398930,,51
2021,44399006,,9
2021,44398939,,51
2021,45743115,,51
2021,44398988,,3
2021,44398995,,51
2021,44399005,,51
2021,44398961,,51
2021,44398969,,51
2021,44398989,,51
2021,44398987,,51
2021,44989983,,3
2021,44398505,,51
2021,44989952,,51
2021,44398976,,52
2021,44398986,,51
2021,44398965,,3
2021,44398999,,51
2021,44398938,,51
2021,44398926,,51
2021,44398927,,51
2021,44399023,,51
2021,44989972,,51
2021,44398933,,51
2021,44399022,,52
2021,44989994,,3
2021,44398941,,51
2021,44398935,,52
2021,44399004,,51
2021,44399028,,51
2021,44989933,,51
2021,44398991,,51
2021,44398993,,51
2021,44398971,,51
2021,44399063,,51
2021,44399039,,51
2021,44398934,,51
2021,44398940,,51
2021,44398994,,51
2021,44399255,,51
2021,44398949,,51
2021,44399009,,51
2021,44398952,,51
2021,46149854,,51
2021,44398956,,51
2021,46149862,,9
2021,44399050,,51
2021,44399024,,51
2021,44399021,,51
2021,44398953,,51
2021,44398960,,52
2021,44398968,,51
2021,44399030,,51
2021,44398979,,51
2021,44398963,,51
2021,44399029,,51
2021,44989929,,51
2021,44399075,,51
2021,44399093,,9
2021,44399094,,9
2021,44399082,,9
2021,44399034,,9
2021,44989944,,51
2021,44399095,,51
2021,44399113,,51
2021,44399057,,51
2021,44399140,,51
2021,44989932,,3
2021,44399103,,51
2021,44399078,,3
2021,44647719,,51
2021,44399118,,52
2021,44989960,,51
2021,44989961,,51
2021,44989962,,51
2021,44398893,,51
2021,44399126,,51
2021,44399012,,51
2021,44990003,,51
2021,46149882,,3
2021,46149883,,3
2021,46149884,,3
2021,44399084,,51
2021,44399052,,51
2021,44399036,,9
2021,44399106,,52
2021,44989988,,3
2021,44399045,,51
2021,44399089,,51
2021,44399111,,51
2021,44399086,,51
2021,44399076,,51
2021,44399031,,51
2021,44647757,,51
2021,44989999,,51
2021,44399085,,51
2021,44990064,,9
2021,44399092,,51
2021,44399067,,3
2021,44399102,,51
2021,44989925,,3
2021,44399062,,51
2021,44399109,,51
2021,44989957,,3
2021,44989958,,3
2021,44989959,,3
2021,44989991,,9
2021,44989992,,3
2021,44399090,,51
2021,44399070,,51
2021,44399044,,51
2021,44399083,,51
2021,44399048,,51
2021,44399096,,52
2021,44399054,,51
2021,44399040,,52
2021,44399020,,51
2021,44399055,,51
2021,44399066,,51
2021,44399056,,9
2021,44989937,,51
2021,44989995,,51
2021,44399035,,9
2021,44399053,,51
2021,44989935,,51
2021,44399059,,51
2021,44399033,,51
2021,44399116,,3
2021,44399117,,3
2021,44399014,,51
2021,44399019,,51
2021,44399178,,9
2021,44399179,,9
2021,44399122,,51
2021,44399123,,51
2021,44399163,,51
2021,44399107,,51
2021,44399060,,51
2021,44989990,,3
2021,44399051,,51
2021,44399137,,51
2021,44399049,,51
2021,44989942,,52
2021,46149992,,3
2021,44399129,,51
2021,44399098,,51
2021,44399104,,51
2021,44399038,,51
2021,44399079,,51
2021,44399166,,3
2021,44399105,,51
2021,44989951,,3
2021,44399112,,51
2021,44399099,,3
2021,44399037,,3
2021,44399134,,51
2021,44399087,,51
2021,44399088,,51
2021,44399101,,51
2021,44399125,,51
2021,44399147,,51
2021,44399047,,51
2021,44399068,,51
2021,44399074,,51
2021,44399220,,51
2021,44399032,,51
2021,44399139,,9
2021,44399154,,51
2021,44989996,,51
2021,44399169,,51
2021,44399164,,51
2021,44399196,,51
2021,44399247,,51
2021,44399244,,9
2021,44399177,,51
2021,44399203,,51
2021,44399231,,51
2021,44399205,,51
2021,44399135,,51
2021,44399159,,9
2021,44399188,,51
2021,44399202,,51
2021,44399152,,51
2021,44647766,,53
2021,44399120,,51
2021,44399206,,3
2021,44989953,,51
2021,44399189,,51
2021,44989945,,3
2021,44989946,,3
2021,44647780,,3
2021,44989918,,3
2021,44399246,,51
2021,44399132,,51
2021,44647715,,51
2021,44399138,,51
2021,44989930,,51
2021,44399227,,51
2021,44399167,,51
2021,44989977,,51
2021,44399216,,51
2021,44399161,,51
2021,44399199,,51
2021,44399213,,51
2021,44399190,,51
2021,44399184,,51
2021,44399157,,51
2021,44399110,,51
2021,44399230,,51
2021,44399174,,51
2021,44399170,,51
2021,44399193,,51
2021,44990004,,9
2021,44399208,,52
2021,44399209,,51
2021,44399144,,51
2021,44399145,,53
2021,44399172,,51
2021,44399171,,51
2021,45743070,,51
2021,44399150,,51
2021,44399200,,51
2021,44399186,,51
2021,44399185,,51
2021,44399158,,51
2021,44399121,,51
2021,44989981,,51
2021,44399180,,51
2021,44399215,,52
2021,44989993,,52
2021,44649149,,51
2021,44399175,,51
2021,44399160,,51
2021,44399153,,51
2021,44399239,,51
2021,44399211,,52
2021,44399214,,51
2021,44399187,,51
2021,44399204,,51
2021,44399128,,51
2021,44989989,,51
2021,46149969,,3
2021,44399124,,51
2021,44399192,,51
2021,44989947,,51
2021,44399241,,51
2021,44647729,,51
2021,44399207,,51
2021,44399176,,3
2021,44399133,,51
2021,44399173,,52
2021,46149872,,51
2021,44399225,,51
2021,44399181,,51
2021,44989943,,51
2021,44989985,,51
2021,44399127,,51
2021,44399136,,51
2021,44399141,,9
2021,44399198,,51
2021,44399165,,51
2021,44399243,,3
2021,44399130,,9
2021,44399237,,51
2021,44399197,,51
2021,44989923,,51
2021,44989913,,51
2021,44399149,,51
2021,44399235,,51
2021,44399233,,51
2021,44399234,,51
2021,44399252,,52
2021,44647803,,51
2021,44399253,,51
2021,44399248,,51
2021,44399249,,51
2021,44399201,,51
2021,44399221,,7
2021,44647783,,51
2021,45743004,,51
2021,44399222,,51
2021,44399232,,51
2021,44989927,,9
2021,44399254,,51
2021,44989917,,3
2021,44399229,,51
2021,44399218,,51
2021,44399219,,51
2021,44989837,,51
2021,44647752,,51
2021,44399245,,51
2021,44647809,,51
2021,44647816,,3
2021,44647905,,51
2021,44399210,,51
2021,44399224,,51
2021,45742779,,3
2021,44399242,,51
2021,44399212,,51
2021,44399226,,51
2021,44647858,,51
2021,45743036,,51
2021,44647834,,51
2021,44989938,,51
2021,44647840,,51
2021,44647856,,9
2021,44647869,,51
2021,44647846,,51
2021,44647866,,51
2021,44647817,,51
2021,44647872,,51
2021,44647878,,51
2021,44990074,,51
2021,44989934,,51
2021,44647793,,51
2021,44989919,,3
2021,44989920,,3
2021,45743084,,51
2021,44989941,,3
2021,44647865,,51
2021,44989973,,51
2021,44647806,,51
2021,44647798,,51
2021,44647800,,51
2021,44647801,,51
2021,44647850,,51
2021,44647796,,51
2021,44647851,,51
2021,44989974,,9
2021,44647897,,51
2021,44989986,,51
2021,44647792,,51
2021,44647860,,9
2021,44647852,,51
2021,44648032,,51
2021,44989907,,51
2021,44648000,,51
2021,45744143,,51
2021,45742841,,9
2021,44989949,,51
2021,44647873,,51
2021,44647845,,51
2021,44647802,,51
2021,44648019,,51
2021,44647839,,51
2021,44647830,,51
2021,44989963,,51
2021,44647837,,9
2021,44647795,,51
2021,44647805,,51
2021,44990240,,51
2021,44990241,,51
2021,44647855,,51
2021,44990054,,51
2021,44647861,,51
2021,44990076,,3
2021,46149840,,51
2021,44647794,,51
2021,44647832,,51
2021,44647857,,51
2021,44647790,,51
2021,44647870,,51
2021,44647859,,3
2021,44647824,,51
2021,44990045,,9
2021,44990045,,52
2021,44647841,,3
2021,44647842,,3
2021,44647835,,51
2021,44647843,,51
2021,44647863,,3
2021,44647960,,51
2021,44647901,,51
2021,44648073,,51
2021,44648061,,51
2021,44647986,,51
2021,44647966,,51
2021,44648324,,51
2021,44648047,,51
2021,44647885,,51
2021,44647976,,51
2021,44648042,,51
2021,44647919,,51
2021,46150024,,51
2021,44647927,,51
2021,44647928,,51
2021,44647929,,51
2021,44648302,,51
2021,44647894,,3
2021,44647973,,51
2021,44990008,,51
2021,44990040,,3
2021,44990041,,3
2021,44647896,,51
2021,44647974,,3
2021,44647904,,3
2021,44647961,,9
2021,44990013,,51
2021,44648043,,3
2021,44647992,,51
2021,44648070,,51
2021,44648057,,51
2021,44648020,,9
2021,44648021,,51
2021,44648022,,51
2021,44648041,,51
2021,44647996,,51
2021,44647936,,51
2021,44990044,,3
2021,44647909,,51
2021,44647958,,51
2021,44990055,,3
2021,44647925,,51
2021,44647991,,51
2021,44647951,,51
2021,44647952,,51
2021,44648044,,51
2021,44647913,,51
2021,44647892,,51
2021,44647940,,51
2021,44647956,,51
2021,44647946,,51
2021,44647923,,51
2021,46150355,,9
2021,44990059,,51
2021,44647877,,51
2021,45742869,,3
2021,44647937,,51
2021,44648082,,51
2021,46149945,,51
2021,44647917,,51
2021,46150332,,9
2021,44648023,,51
2021,44648064,,3
2021,44990032,,3
2021,44648116,,51
2021,44990039,,51
2021,44647930,,51
2021,46149997,,51
2021,46149998,,51
2021,46149999,,51
2021,44647994,,52
2021,44647883,,51
2021,44990037,,51
2021,44648050,,52
2021,44990317,,51
2021,44647999,,51
2021,44648017,,51
2021,44648018,,51
2021,44647993,,51
2021,44648046,,51
2021,46149975,,51
2021,44647912,,51
2021,44647980,,51
2021,44990021,,51
2021,44647899,,51
2021,44647987,,51
2021,44648059,,51
2021,44990011,,51
2021,44990012,,51
2021,44648031,,51
2021,44647985,,51
2021,44990036,,3
2021,44647969,,51
2021,44647948,,51
2021,44648024,,51
2021,44990029,,52
2021,44647914,,51
2021,44648063,,51
2021,44648079,,51
2021,44648087,,52
2021,44648375,,51
2021,44648289,,51
2021,44648242,,51
